"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Pull -  Upper back","8 Oct 2025, 21:13","8 Oct 2025, 22:16","","Seated Incline Curl (Dumbbell)",,"",1,"normal",10,8,,,
"Pull -  Upper back","8 Oct 2025, 21:13","8 Oct 2025, 22:16","","Seated Incline Curl (Dumbbell)",,"",2,"normal",10,8,,,
"Pull -  Upper back","8 Oct 2025, 21:13","8 Oct 2025, 22:16","","Seated Incline Curl (Dumbbell)",,"",3,"normal",10,8,,,
"Push","6 Oct 2025, 20:57","6 Oct 2025, 22:25","","Bench Press (Barbell)",,"Cél: 7,8,7,7",0,"warmup",20,12,,,
"Push","6 Oct 2025, 20:57","6 Oct 2025, 22:25","","Bench Press (Barbell)",,"Cél: 7,8,7,7",1,"warmup",40,6,,,
"Push","6 Oct 2025, 20:57","6 Oct 2025, 22:25","","Bench Press (Barbell)",,"Cél: 7,8,7,7",2,"warmup",60,5,,,
"Push","6 Oct 2025, 20:57","6 Oct 2025, 22:25","","Bench Press (Barbell)",,"Cél: 7,8,7,7",3,"warmup",80,4,,,
"Push","6 Oct 2025, 20:57","6 Oct 2025, 22:25","","Bench Press (Barbell)",,"Cél: 7,8,7,7",4,"normal",100,7,,,8.5
"Push","6 Oct 2025, 20:57","6 Oct 2025, 22:25","","Bench Press (Barbell)",,"Cél: 7,8,7,7",5,"normal",100,8,,,10
"Push","6 Oct 2025, 20:57","6 Oct 2025, 22:25","","Bench Press (Barbell)",,"Cél: 7,8,7,7",6,"normal",100,7,,,10
"Push","6 Oct 2025, 20:57","6 Oct 2025, 22:25","","Bench Press (Barbell)",,"Cél: 7,8,7,7",7,"normal",100,7,,,10
"Push","6 Oct 2025, 20:57","6 Oct 2025, 22:25","","Triceps Dip (Weighted)",,"",0,"warmup",,6,,,
"Push","6 Oct 2025, 20:57","6 Oct 2025, 22:25","","Triceps Dip (Weighted)",,"",1,"warmup",15,3,,,
"Push","6 Oct 2025, 20:57","6 Oct 2025, 22:25","","Triceps Dip (Weighted)",,"",2,"normal",32.5,7,,,9
"Push","6 Oct 2025, 20:57","6 Oct 2025, 22:25","","Triceps Dip (Weighted)",,"",3,"normal",32.5,7,,,
"Push","6 Oct 2025, 20:57","6 Oct 2025, 22:25","","Chest Fly (Machine)",,"Gepen ferdepad",0,"normal",60,6,,,
"Push","6 Oct 2025, 20:57","6 Oct 2025, 22:25","","Chest Fly (Machine)",,"Gepen ferdepad",1,"normal",50,6,,,
"Push","6 Oct 2025, 20:57","6 Oct 2025, 22:25","","Chest Fly (Machine)",,"Gepen ferdepad",2,"normal",45,7,,,
"Push","6 Oct 2025, 20:57","6 Oct 2025, 22:25","","Chest Fly (Machine)",,"Gepen ferdepad",3,"normal",45,7,,,
"Push","6 Oct 2025, 20:57","6 Oct 2025, 22:25","","Triceps Pushdown",,"",0,"warmup",50,6,,,
"Push","6 Oct 2025, 20:57","6 Oct 2025, 22:25","","Triceps Pushdown",,"",1,"normal",68,7,,,
"Push","6 Oct 2025, 20:57","6 Oct 2025, 22:25","","Triceps Pushdown",,"",2,"normal",68,8,,,
"Push","6 Oct 2025, 20:57","6 Oct 2025, 22:25","","Triceps Pushdown",,"",3,"normal",68,9,,,
"Push","6 Oct 2025, 20:57","6 Oct 2025, 22:25","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",18,7,,,
"Push","6 Oct 2025, 20:57","6 Oct 2025, 22:25","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",18,7,,,
"Push","6 Oct 2025, 20:57","6 Oct 2025, 22:25","","Single Arm Triceps Pushdown (Cable)",,"",2,"normal",18,8,,,
"Push","6 Oct 2025, 20:57","6 Oct 2025, 22:25","","Single Arm Triceps Pushdown (Cable)",,"",3,"normal",18,10,,,
"Push","6 Oct 2025, 20:57","6 Oct 2025, 22:25","","Seated Shoulder Press (Machine)",,"",0,"normal",35,10,,,
"Push","6 Oct 2025, 20:57","6 Oct 2025, 22:25","","Seated Shoulder Press (Machine)",,"",1,"normal",35,10,,,
"Push","6 Oct 2025, 20:57","6 Oct 2025, 22:25","","Seated Shoulder Press (Machine)",,"",2,"normal",35,10,,,10
"Push","6 Oct 2025, 20:57","6 Oct 2025, 22:25","","Single Arm Lateral Raise (Cable)",,"",0,"normal",13.5,10,,,
"Push","6 Oct 2025, 20:57","6 Oct 2025, 22:25","","Single Arm Lateral Raise (Cable)",,"",1,"normal",13.5,10,,,
"Push","6 Oct 2025, 20:57","6 Oct 2025, 22:25","","Single Arm Lateral Raise (Cable)",,"",2,"normal",13.5,10,,,
"Push","6 Oct 2025, 20:57","6 Oct 2025, 22:25","","Single Arm Lateral Raise (Cable)",,"",3,"normal",13.5,10,,,
"Push","6 Oct 2025, 20:57","6 Oct 2025, 22:25","","Lateral Raise (Machine)",,"6.",0,"normal",30,9,,,
"Push","6 Oct 2025, 20:57","6 Oct 2025, 22:25","","Lateral Raise (Machine)",,"6.",1,"normal",30,9,,,
"Push","6 Oct 2025, 20:57","6 Oct 2025, 22:25","","Lateral Raise (Machine)",,"6.",2,"normal",30,9,,,
"Láb","3 Oct 2025, 21:35","3 Oct 2025, 22:21","","Squat (Barbell)",,"",0,"warmup",20,10,,,
"Láb","3 Oct 2025, 21:35","3 Oct 2025, 22:21","","Squat (Barbell)",,"",1,"warmup",60,5,,,
"Láb","3 Oct 2025, 21:35","3 Oct 2025, 22:21","","Squat (Barbell)",,"",2,"normal",80,8,,,
"Láb","3 Oct 2025, 21:35","3 Oct 2025, 22:21","","Squat (Barbell)",,"",3,"normal",80,8,,,
"Láb","3 Oct 2025, 21:35","3 Oct 2025, 22:21","","Squat (Barbell)",,"",4,"normal",80,8,,,
"Láb","3 Oct 2025, 21:35","3 Oct 2025, 22:21","","Squat (Barbell)",,"",5,"normal",80,8,,,
"Láb","3 Oct 2025, 21:35","3 Oct 2025, 22:21","","Leg Press (Machine)",,"",0,"warmup",100,5,,,
"Láb","3 Oct 2025, 21:35","3 Oct 2025, 22:21","","Leg Press (Machine)",,"",1,"normal",150,7,,,
"Láb","3 Oct 2025, 21:35","3 Oct 2025, 22:21","","Leg Press (Machine)",,"",2,"normal",150,7,,,
"Láb","3 Oct 2025, 21:35","3 Oct 2025, 22:21","","Leg Press (Machine)",,"",3,"normal",150,7,,,
"Láb","3 Oct 2025, 21:35","3 Oct 2025, 22:21","","Leg Extension (Machine)",,"",0,"warmup",77,9,,,
"Láb","3 Oct 2025, 21:35","3 Oct 2025, 22:21","","Leg Extension (Machine)",,"",1,"normal",77,9,,,
"Láb","3 Oct 2025, 21:35","3 Oct 2025, 22:21","","Leg Extension (Machine)",,"",2,"normal",77,9,,,
"Láb","3 Oct 2025, 21:35","3 Oct 2025, 22:21","","Leg Extension (Machine)",,"",3,"normal",77,7,,,
"Láb","3 Oct 2025, 21:35","3 Oct 2025, 22:21","","Lying Leg Curl (Machine)",,"",0,"normal",31,12,,,
"Láb","3 Oct 2025, 21:35","3 Oct 2025, 22:21","","Standing Calf Raise (Machine)",,"Alulrol 7",0,"normal",80,9,,,
"Láb","3 Oct 2025, 21:35","3 Oct 2025, 22:21","","Standing Calf Raise (Machine)",,"Alulrol 7",1,"normal",80,9,,,
"Láb","3 Oct 2025, 21:35","3 Oct 2025, 22:21","","Standing Calf Raise (Machine)",,"Alulrol 7",2,"normal",80,8,,,
"Láb","3 Oct 2025, 21:35","3 Oct 2025, 22:21","","Standing Calf Raise (Machine)",,"Alulrol 7",3,"normal",80,6,,,
"Push","2 Oct 2025, 20:59","2 Oct 2025, 22:33","","Bench Press (Barbell)",,"Cel: 7,7,6,6",0,"warmup",20,12,,,
"Push","2 Oct 2025, 20:59","2 Oct 2025, 22:33","","Bench Press (Barbell)",,"Cel: 7,7,6,6",1,"warmup",40,6,,,
"Push","2 Oct 2025, 20:59","2 Oct 2025, 22:33","","Bench Press (Barbell)",,"Cel: 7,7,6,6",2,"warmup",60,5,,,
"Push","2 Oct 2025, 20:59","2 Oct 2025, 22:33","","Bench Press (Barbell)",,"Cel: 7,7,6,6",3,"warmup",80,4,,,
"Push","2 Oct 2025, 20:59","2 Oct 2025, 22:33","","Bench Press (Barbell)",,"Cel: 7,7,6,6",4,"normal",100,7,,,
"Push","2 Oct 2025, 20:59","2 Oct 2025, 22:33","","Bench Press (Barbell)",,"Cel: 7,7,6,6",5,"normal",100,7,,,9
"Push","2 Oct 2025, 20:59","2 Oct 2025, 22:33","","Bench Press (Barbell)",,"Cel: 7,7,6,6",6,"normal",100,7,,,9
"Push","2 Oct 2025, 20:59","2 Oct 2025, 22:33","","Bench Press (Barbell)",,"Cel: 7,7,6,6",7,"normal",100,7,,,9
"Push","2 Oct 2025, 20:59","2 Oct 2025, 22:33","","Triceps Dip (Weighted)",,"",0,"warmup",,6,,,
"Push","2 Oct 2025, 20:59","2 Oct 2025, 22:33","","Triceps Dip (Weighted)",,"",1,"warmup",15,3,,,
"Push","2 Oct 2025, 20:59","2 Oct 2025, 22:33","","Triceps Dip (Weighted)",,"",2,"failure",32.5,6,,,
"Push","2 Oct 2025, 20:59","2 Oct 2025, 22:33","","Triceps Dip (Weighted)",,"",3,"failure",32.5,6,,,
"Push","2 Oct 2025, 20:59","2 Oct 2025, 22:33","","Chest Fly (Machine)",,"5.",0,"normal",30,12,,,
"Push","2 Oct 2025, 20:59","2 Oct 2025, 22:33","","Chest Fly (Machine)",,"5.",1,"normal",30,10,,,
"Push","2 Oct 2025, 20:59","2 Oct 2025, 22:33","","Chest Fly (Machine)",,"5.",2,"normal",30,9,,,
"Push","2 Oct 2025, 20:59","2 Oct 2025, 22:33","","Chest Fly (Machine)",,"5.",3,"normal",30,8,,,
"Push","2 Oct 2025, 20:59","2 Oct 2025, 22:33","","Triceps Pushdown",,"",0,"warmup",63,12,,,
"Push","2 Oct 2025, 20:59","2 Oct 2025, 22:33","","Triceps Pushdown",,"",1,"normal",68,7,,,
"Push","2 Oct 2025, 20:59","2 Oct 2025, 22:33","","Triceps Pushdown",,"",2,"normal",68,7,,,
"Push","2 Oct 2025, 20:59","2 Oct 2025, 22:33","","Triceps Pushdown",,"",3,"normal",68,6,,,
"Push","2 Oct 2025, 20:59","2 Oct 2025, 22:33","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",18,7,,,
"Push","2 Oct 2025, 20:59","2 Oct 2025, 22:33","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",18,8,,,
"Push","2 Oct 2025, 20:59","2 Oct 2025, 22:33","","Single Arm Triceps Pushdown (Cable)",,"",2,"normal",18,6,,,
"Push","2 Oct 2025, 20:59","2 Oct 2025, 22:33","","Single Arm Triceps Pushdown (Cable)",,"",3,"normal",18,6,,,
"Push","2 Oct 2025, 20:59","2 Oct 2025, 22:33","","Seated Shoulder Press (Machine)",,"7.",0,"normal",35,10,,,8
"Push","2 Oct 2025, 20:59","2 Oct 2025, 22:33","","Seated Shoulder Press (Machine)",,"7.",1,"normal",35,10,,,
"Push","2 Oct 2025, 20:59","2 Oct 2025, 22:33","","Seated Shoulder Press (Machine)",,"7.",2,"normal",35,9,,,
"Push","2 Oct 2025, 20:59","2 Oct 2025, 22:33","","Single Arm Lateral Raise (Cable)",,"",0,"normal",13.5,10,,,
"Push","2 Oct 2025, 20:59","2 Oct 2025, 22:33","","Single Arm Lateral Raise (Cable)",,"",1,"normal",13.5,10,,,
"Push","2 Oct 2025, 20:59","2 Oct 2025, 22:33","","Single Arm Lateral Raise (Cable)",,"",2,"normal",13.5,8,,,
"Push","2 Oct 2025, 20:59","2 Oct 2025, 22:33","","Single Arm Lateral Raise (Cable)",,"",3,"normal",13.5,8,,,
"Push","2 Oct 2025, 20:59","2 Oct 2025, 22:33","","Lateral Raise (Machine)",,"",0,"normal",35,8,,,
"Push","2 Oct 2025, 20:59","2 Oct 2025, 22:33","","Lateral Raise (Machine)",,"",1,"normal",35,9,,,
"Push","2 Oct 2025, 20:59","2 Oct 2025, 22:33","","Lateral Raise (Machine)",,"",2,"normal",35,9,,,
"Pull Lats","30 Sep 2025, 20:34","30 Sep 2025, 21:54","","Pull Up (Weighted)",,"",0,"warmup",,8,,,
"Pull Lats","30 Sep 2025, 20:34","30 Sep 2025, 21:54","","Pull Up (Weighted)",,"",1,"warmup",10,3,,,
"Pull Lats","30 Sep 2025, 20:34","30 Sep 2025, 21:54","","Pull Up (Weighted)",,"",2,"failure",20,8,,,
"Pull Lats","30 Sep 2025, 20:34","30 Sep 2025, 21:54","","Pull Up (Weighted)",,"",3,"failure",20,8,,,
"Pull Lats","30 Sep 2025, 20:34","30 Sep 2025, 21:54","","Pull Up (Weighted)",,"",4,"failure",20,6,,,
"Pull Lats","30 Sep 2025, 20:34","30 Sep 2025, 21:54","","Pull Up (Weighted)",,"",5,"failure",20,7,,,
"Pull Lats","30 Sep 2025, 20:34","30 Sep 2025, 21:54","","Single Arm Lat Pulldown",,"",0,"warmup",55,6,,,
"Pull Lats","30 Sep 2025, 20:34","30 Sep 2025, 21:54","","Single Arm Lat Pulldown",,"",1,"normal",68,8,,,
"Pull Lats","30 Sep 2025, 20:34","30 Sep 2025, 21:54","","Single Arm Lat Pulldown",,"",2,"normal",68,7,,,
"Pull Lats","30 Sep 2025, 20:34","30 Sep 2025, 21:54","","Single Arm Lat Pulldown",,"",3,"normal",68,8,,,
"Pull Lats","30 Sep 2025, 20:34","30 Sep 2025, 21:54","","Seated Row (Machine)",,"Neutralis fogas, utoljarol 5",0,"normal",83,8,,,
"Pull Lats","30 Sep 2025, 20:34","30 Sep 2025, 21:54","","Seated Row (Machine)",,"Neutralis fogas, utoljarol 5",1,"normal",83,8,,,
"Pull Lats","30 Sep 2025, 20:34","30 Sep 2025, 21:54","","Seated Row (Machine)",,"Neutralis fogas, utoljarol 5",2,"normal",83,8,,,
"Pull Lats","30 Sep 2025, 20:34","30 Sep 2025, 21:54","","Seated Row (Machine)",,"Neutralis fogas, utoljarol 5",3,"normal",83,8,,,
"Pull Lats","30 Sep 2025, 20:34","30 Sep 2025, 21:54","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",50,10,,,
"Pull Lats","30 Sep 2025, 20:34","30 Sep 2025, 21:54","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",50,10,,,
"Pull Lats","30 Sep 2025, 20:34","30 Sep 2025, 21:54","","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",50,10,,,
"Pull Lats","30 Sep 2025, 20:34","30 Sep 2025, 21:54","","Bicep Curl (Barbell)",,"",0,"warmup",15,7,,,
"Pull Lats","30 Sep 2025, 20:34","30 Sep 2025, 21:54","","Bicep Curl (Barbell)",,"",1,"normal",30,8,,,
"Pull Lats","30 Sep 2025, 20:34","30 Sep 2025, 21:54","","Bicep Curl (Barbell)",,"",2,"normal",30,8,,,
"Pull Lats","30 Sep 2025, 20:34","30 Sep 2025, 21:54","","Bicep Curl (Barbell)",,"",3,"normal",30,7,,,
"Pull Lats","30 Sep 2025, 20:34","30 Sep 2025, 21:54","","Bicep Curl (Barbell)",,"",4,"normal",30,7,,,
"Pull Lats","30 Sep 2025, 20:34","30 Sep 2025, 21:54","","Preacher Curl (Barbell)",,"",0,"normal",20,6,,,
"Pull Lats","30 Sep 2025, 20:34","30 Sep 2025, 21:54","","Preacher Curl (Barbell)",,"",1,"normal",20,6,,,
"Pull Lats","30 Sep 2025, 20:34","30 Sep 2025, 21:54","","Preacher Curl (Barbell)",,"",2,"normal",20,6,,,
"Pull Lats","30 Sep 2025, 20:34","30 Sep 2025, 21:54","","Seated Incline Curl (Dumbbell)",,"",0,"normal",10,8,,,
"Pull Lats","30 Sep 2025, 20:34","30 Sep 2025, 21:54","","Seated Incline Curl (Dumbbell)",,"",1,"normal",10,7,,,
"Pull Lats","30 Sep 2025, 20:34","30 Sep 2025, 21:54","","Seated Incline Curl (Dumbbell)",,"",2,"normal",10,7,,,
"Pull Lats","30 Sep 2025, 20:34","30 Sep 2025, 21:54","","Reverse Fly Single Arm (Cable)",,"",0,"normal",13.5,7,,,
"Pull Lats","30 Sep 2025, 20:34","30 Sep 2025, 21:54","","Reverse Fly Single Arm (Cable)",,"",1,"normal",22.7,8,,,
"Pull Lats","30 Sep 2025, 20:34","30 Sep 2025, 21:54","","Reverse Fly Single Arm (Cable)",,"",2,"normal",22.7,4,,,
"Pull Lats","30 Sep 2025, 20:34","30 Sep 2025, 21:54","","Reverse Fly Single Arm (Cable)",,"",3,"normal",22.7,7,,,
"Láb","29 Sep 2025, 21:20","29 Sep 2025, 22:20","","Squat (Barbell)",,"",0,"warmup",20,10,,,
"Láb","29 Sep 2025, 21:20","29 Sep 2025, 22:20","","Squat (Barbell)",,"",1,"warmup",60,5,,,
"Láb","29 Sep 2025, 21:20","29 Sep 2025, 22:20","","Squat (Barbell)",,"",2,"normal",80,8,,,
"Láb","29 Sep 2025, 21:20","29 Sep 2025, 22:20","","Squat (Barbell)",,"",3,"normal",80,8,,,
"Láb","29 Sep 2025, 21:20","29 Sep 2025, 22:20","","Squat (Barbell)",,"",4,"normal",80,8,,,
"Láb","29 Sep 2025, 21:20","29 Sep 2025, 22:20","","Squat (Barbell)",,"",5,"normal",80,8,,,
"Láb","29 Sep 2025, 21:20","29 Sep 2025, 22:20","","Leg Press (Machine)",,"",0,"warmup",100,5,,,
"Láb","29 Sep 2025, 21:20","29 Sep 2025, 22:20","","Leg Press (Machine)",,"",1,"normal",150,7,,,
"Láb","29 Sep 2025, 21:20","29 Sep 2025, 22:20","","Leg Press (Machine)",,"",2,"normal",150,7,,,
"Láb","29 Sep 2025, 21:20","29 Sep 2025, 22:20","","Leg Press (Machine)",,"",3,"normal",150,6,,,
"Láb","29 Sep 2025, 21:20","29 Sep 2025, 22:20","","Leg Extension (Machine)",,"",0,"warmup",63,7,,,
"Láb","29 Sep 2025, 21:20","29 Sep 2025, 22:20","","Leg Extension (Machine)",,"",1,"normal",77,9,,,
"Láb","29 Sep 2025, 21:20","29 Sep 2025, 22:20","","Leg Extension (Machine)",,"",2,"normal",77,9,,,
"Láb","29 Sep 2025, 21:20","29 Sep 2025, 22:20","","Leg Extension (Machine)",,"",3,"normal",77,8,,,
"Láb","29 Sep 2025, 21:20","29 Sep 2025, 22:20","","Lying Leg Curl (Machine)",,"",0,"normal",27,12,,,
"Láb","29 Sep 2025, 21:20","29 Sep 2025, 22:20","","Lying Leg Curl (Machine)",,"",1,"normal",31,9,,,
"Láb","29 Sep 2025, 21:20","29 Sep 2025, 22:20","","Standing Calf Raise (Machine)",,"",0,"failure",80,10,,,
"Láb","29 Sep 2025, 21:20","29 Sep 2025, 22:20","","Standing Calf Raise (Machine)",,"",1,"failure",80,9,,,
"Láb","29 Sep 2025, 21:20","29 Sep 2025, 22:20","","Standing Calf Raise (Machine)",,"",2,"failure",80,8,,,
"Láb","29 Sep 2025, 21:20","29 Sep 2025, 22:20","","Standing Calf Raise (Machine)",,"",3,"failure",80,8,,,
"Láb","29 Sep 2025, 21:20","29 Sep 2025, 22:20","","Cable Crunch",,"",0,"normal",38.8,8,,,
"Láb","29 Sep 2025, 21:20","29 Sep 2025, 22:20","","Cable Crunch",,"",1,"normal",36.9,8,,,
"Láb","29 Sep 2025, 21:20","29 Sep 2025, 22:20","","Cable Crunch",,"",2,"normal",36.3,8,,,
"Láb","29 Sep 2025, 21:20","29 Sep 2025, 22:20","","Cable Crunch",,"",3,"normal",36.3,8,,,
"Push","26 Sep 2025, 20:59","26 Sep 2025, 22:29","","Bench Press (Barbell)",,"Cél: 4x6",0,"warmup",20,12,,,
"Push","26 Sep 2025, 20:59","26 Sep 2025, 22:29","","Bench Press (Barbell)",,"Cél: 4x6",1,"warmup",40,6,,,
"Push","26 Sep 2025, 20:59","26 Sep 2025, 22:29","","Bench Press (Barbell)",,"Cél: 4x6",2,"warmup",60,5,,,
"Push","26 Sep 2025, 20:59","26 Sep 2025, 22:29","","Bench Press (Barbell)",,"Cél: 4x6",3,"warmup",80,4,,,
"Push","26 Sep 2025, 20:59","26 Sep 2025, 22:29","","Bench Press (Barbell)",,"Cél: 4x6",4,"failure",100,6,,,
"Push","26 Sep 2025, 20:59","26 Sep 2025, 22:29","","Bench Press (Barbell)",,"Cél: 4x6",5,"failure",100,6,,,
"Push","26 Sep 2025, 20:59","26 Sep 2025, 22:29","","Bench Press (Barbell)",,"Cél: 4x6",6,"failure",100,6,,,
"Push","26 Sep 2025, 20:59","26 Sep 2025, 22:29","","Bench Press (Barbell)",,"Cél: 4x6",7,"failure",100,7,,,
"Push","26 Sep 2025, 20:59","26 Sep 2025, 22:29","","Triceps Dip (Weighted)",,"",0,"warmup",,6,,,
"Push","26 Sep 2025, 20:59","26 Sep 2025, 22:29","","Triceps Dip (Weighted)",,"",1,"warmup",20,3,,,
"Push","26 Sep 2025, 20:59","26 Sep 2025, 22:29","","Triceps Dip (Weighted)",,"",2,"failure",40,6,,,
"Push","26 Sep 2025, 20:59","26 Sep 2025, 22:29","","Triceps Dip (Weighted)",,"",3,"failure",40,5,,,
"Push","26 Sep 2025, 20:59","26 Sep 2025, 22:29","","Chest Fly (Machine)",,"4.",0,"normal",23,14,,,
"Push","26 Sep 2025, 20:59","26 Sep 2025, 22:29","","Chest Fly (Machine)",,"4.",1,"normal",23,10,,,
"Push","26 Sep 2025, 20:59","26 Sep 2025, 22:29","","Chest Fly (Machine)",,"4.",2,"normal",23,11,,,
"Push","26 Sep 2025, 20:59","26 Sep 2025, 22:29","","Chest Fly (Machine)",,"4.",3,"normal",23,11,,,
"Push","26 Sep 2025, 20:59","26 Sep 2025, 22:29","","Triceps Extension (Cable)",,"",0,"warmup",13.5,16,,,
"Push","26 Sep 2025, 20:59","26 Sep 2025, 22:29","","Triceps Extension (Cable)",,"",1,"normal",18,12,,,
"Push","26 Sep 2025, 20:59","26 Sep 2025, 22:29","","Triceps Extension (Cable)",,"",2,"normal",18,11,,,
"Push","26 Sep 2025, 20:59","26 Sep 2025, 22:29","","Triceps Extension (Cable)",,"",3,"normal",18,9,,,
"Push","26 Sep 2025, 20:59","26 Sep 2025, 22:29","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",18,8,,,
"Push","26 Sep 2025, 20:59","26 Sep 2025, 22:29","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",18,8,,,
"Push","26 Sep 2025, 20:59","26 Sep 2025, 22:29","","Single Arm Triceps Pushdown (Cable)",,"",2,"normal",18,8,,,
"Push","26 Sep 2025, 20:59","26 Sep 2025, 22:29","","Single Arm Triceps Pushdown (Cable)",,"",3,"normal",18,7,,,
"Push","26 Sep 2025, 20:59","26 Sep 2025, 22:29","","Seated Shoulder Press (Machine)",,"",0,"normal",35,9,,,
"Push","26 Sep 2025, 20:59","26 Sep 2025, 22:29","","Seated Shoulder Press (Machine)",,"",1,"normal",35,9,,,
"Push","26 Sep 2025, 20:59","26 Sep 2025, 22:29","","Seated Shoulder Press (Machine)",,"",2,"normal",35,10,,,
"Push","26 Sep 2025, 20:59","26 Sep 2025, 22:29","","Single Arm Lateral Raise (Cable)",,"",0,"normal",13.5,10,,,
"Push","26 Sep 2025, 20:59","26 Sep 2025, 22:29","","Single Arm Lateral Raise (Cable)",,"",1,"normal",13.5,8,,,
"Push","26 Sep 2025, 20:59","26 Sep 2025, 22:29","","Single Arm Lateral Raise (Cable)",,"",2,"normal",13.5,8,,,
"Push","26 Sep 2025, 20:59","26 Sep 2025, 22:29","","Single Arm Lateral Raise (Cable)",,"",3,"normal",13.5,8,,,
"Push","26 Sep 2025, 20:59","26 Sep 2025, 22:29","","Lateral Raise (Machine)",,"",0,"normal",35,8,,,
"Push","26 Sep 2025, 20:59","26 Sep 2025, 22:29","","Lateral Raise (Machine)",,"",1,"normal",35,8,,,
"Push","26 Sep 2025, 20:59","26 Sep 2025, 22:29","","Lateral Raise (Machine)",,"",2,"normal",25,15,,,
"Pull -  Upper back","24 Sep 2025, 21:01","24 Sep 2025, 22:22","","Lat Pulldown (Cable)",,"",0,"warmup",54,6,,,
"Pull -  Upper back","24 Sep 2025, 21:01","24 Sep 2025, 22:22","","Lat Pulldown (Cable)",,"",1,"normal",76,9,,,
"Pull -  Upper back","24 Sep 2025, 21:01","24 Sep 2025, 22:22","","Lat Pulldown (Cable)",,"",2,"failure",76,8,,,
"Pull -  Upper back","24 Sep 2025, 21:01","24 Sep 2025, 22:22","","Lat Pulldown (Cable)",,"",3,"failure",76,8,,,
"Pull -  Upper back","24 Sep 2025, 21:01","24 Sep 2025, 22:22","","Lat Pulldown (Cable)",,"",4,"failure",76,8,,,
"Pull -  Upper back","24 Sep 2025, 21:01","24 Sep 2025, 22:22","","Seated Row (Machine)",,"",0,"normal",83,8,,,
"Pull -  Upper back","24 Sep 2025, 21:01","24 Sep 2025, 22:22","","Seated Row (Machine)",,"",1,"normal",83,7,,,
"Pull -  Upper back","24 Sep 2025, 21:01","24 Sep 2025, 22:22","","Seated Row (Machine)",,"",2,"normal",83,7,,,
"Pull -  Upper back","24 Sep 2025, 21:01","24 Sep 2025, 22:22","","Seated Row (Machine)",,"",3,"normal",83,8,,,
"Pull -  Upper back","24 Sep 2025, 21:01","24 Sep 2025, 22:22","","Seated Row (Machine)",,"Felso fogassal",0,"warmup",65,9,,,
"Pull -  Upper back","24 Sep 2025, 21:01","24 Sep 2025, 22:22","","Seated Row (Machine)",,"Felso fogassal",1,"normal",65,7,,,
"Pull -  Upper back","24 Sep 2025, 21:01","24 Sep 2025, 22:22","","Seated Row (Machine)",,"Felso fogassal",2,"normal",65,6,,,
"Pull -  Upper back","24 Sep 2025, 21:01","24 Sep 2025, 22:22","","Seated Row (Machine)",,"Felso fogassal",3,"normal",65,6,,,
"Pull -  Upper back","24 Sep 2025, 21:01","24 Sep 2025, 22:22","","Bicep Curl (Dumbbell)",,"",0,"warmup",10,8,,,
"Pull -  Upper back","24 Sep 2025, 21:01","24 Sep 2025, 22:22","","Bicep Curl (Dumbbell)",,"",1,"normal",16,8,,,
"Pull -  Upper back","24 Sep 2025, 21:01","24 Sep 2025, 22:22","","Bicep Curl (Dumbbell)",,"",2,"normal",16,7,,,
"Pull -  Upper back","24 Sep 2025, 21:01","24 Sep 2025, 22:22","","Bicep Curl (Dumbbell)",,"",3,"normal",16,8,,,
"Pull -  Upper back","24 Sep 2025, 21:01","24 Sep 2025, 22:22","","Preacher Curl (Barbell)",,"",0,"normal",24,8,,,
"Pull -  Upper back","24 Sep 2025, 21:01","24 Sep 2025, 22:22","","Preacher Curl (Barbell)",,"",1,"normal",24,10,,,
"Pull -  Upper back","24 Sep 2025, 21:01","24 Sep 2025, 22:22","","Preacher Curl (Barbell)",,"",2,"normal",24,12,,,
"Pull -  Upper back","24 Sep 2025, 21:01","24 Sep 2025, 22:22","","Preacher Curl (Barbell)",,"",3,"normal",24,12,,,
"Pull -  Upper back","24 Sep 2025, 21:01","24 Sep 2025, 22:22","","Seated Incline Curl (Dumbbell)",,"Egyszerre",0,"normal",10,7,,,
"Pull -  Upper back","24 Sep 2025, 21:01","24 Sep 2025, 22:22","","Seated Incline Curl (Dumbbell)",,"Egyszerre",1,"normal",10,7,,,
"Pull -  Upper back","24 Sep 2025, 21:01","24 Sep 2025, 22:22","","Seated Incline Curl (Dumbbell)",,"Egyszerre",2,"normal",10,7,,,
"Pull -  Upper back","24 Sep 2025, 21:01","24 Sep 2025, 22:22","","Seated Incline Curl (Dumbbell)",,"Egyszerre",3,"normal",10,7,,,
"Push","23 Sep 2025, 21:07","23 Sep 2025, 22:38","","Bench Press (Barbell)",,"",0,"warmup",20,10,,,
"Push","23 Sep 2025, 21:07","23 Sep 2025, 22:38","","Bench Press (Barbell)",,"",1,"warmup",40,6,,,
